date,power_price,volume_mwh,gas_price,month,power_lag1,power_lag7,gas_lag1,power_lag2,power_lag30,power_ma7,power_std7,gas_lag7,dayofweek
2023-08-29,34.04,16800.0,2.5,8,36.58,30.47,2.6,32.79,44.84,42.46999999999999,11.752542987228887,2.56,1
2023-08-30,26.73,8000.0,2.48,8,34.04,65.69,2.5,36.58,41.09,42.980000000000004,11.209949449781776,2.44,2
2023-08-31,24.07,16800.0,2.56,8,26.73,41.38,2.48,34.04,40.03,37.41428571428571,6.897535446671729,2.6,3
2023-09-01,106.21,42400.0,2.7,9,24.07,44.42,2.56,26.73,39.5,34.941428571428574,8.215776345080203,2.6,4
2023-09-05,63.51,51200.0,2.6,9,106.21,45.96,2.7,24.07,44.95,43.76857142857143,28.42806912693351,2.42,1
2023-09-06,59.95,33600.0,2.49,9,63.51,32.79,2.6,106.21,52.43,46.27571428571429,29.41046290984594,2.46,2
2023-09-07,40.51,28800.0,2.45,9,59.95,36.58,2.49,63.51,57.97,50.15571428571428,29.124997200081516,2.6,3
2023-09-08,37.75,1600.0,2.53,9,40.51,34.04,2.45,59.95,93.58,50.71714285714285,28.856328430279977,2.5,4
2023-09-11,46.45,24800.0,2.5,9,37.75,26.73,2.53,40.51,145.34,51.247142857142855,28.531209645045156,2.48,0
2023-09-12,37.93,8800.0,2.72,9,46.45,24.07,2.5,37.75,39.3,54.064285714285724,26.61624745473001,2.56,1
2023-09-13,33.26,12000.0,2.76,9,37.93,106.21,2.72,46.45,37.6,56.04428571428571,24.439595507524693,2.7,2
2023-09-14,31.07,9600.0,2.81,9,33.26,63.51,2.76,37.93,33.88,45.62285714285714,11.733460294226335,2.6,3
2023-09-15,36.39,14400.0,2.74,9,31.07,59.95,2.81,33.26,36.18,40.98857142857143,9.725774054150019,2.49,4
2023-09-18,32.49,20800.0,2.54,9,36.39,40.51,2.74,31.07,36.06,37.62285714285714,4.997648494661074,2.45,0
2023-09-19,34.89,24800.0,2.46,9,32.49,37.75,2.54,36.39,40.58,36.47714285714286,5.142647548638905,2.53,1
2023-09-20,36.92,32000.0,2.78,9,34.89,46.45,2.46,32.49,34.01,36.06857142857143,5.138276068135984,2.5,2
2023-09-21,33.16,16000.0,2.7,9,36.92,37.93,2.78,34.89,36.85,34.707142857142856,2.529418340815837,2.72,3
2023-09-22,34.95,6400.0,2.63,9,33.16,33.26,2.7,36.92,35.82,34.02571428571429,2.126976391835873,2.76,4
2023-09-25,39.87,12000.0,2.63,9,34.95,31.07,2.63,33.16,41.36,34.26714285714286,2.1214830841156838,2.81,0
2023-09-26,36.9,4000.0,2.55,9,39.87,36.39,2.63,34.95,41.49,35.52428571428572,2.4870186780078876,2.74,1
2023-09-27,36.53,13600.0,2.72,9,36.9,32.49,2.55,39.87,44.79,35.597142857142856,2.523804761899908,2.54,2
2023-09-28,37.29,10400.0,2.74,9,36.53,34.89,2.72,36.9,38.33,36.17428571428571,2.125314542546569,2.46,3
2023-09-29,52.39,3200.0,2.68,9,37.29,36.92,2.74,36.53,35.23,36.51714285714286,2.0766295953271046,2.78,4
2023-10-02,59.09,17600.0,2.7,10,52.39,33.16,2.68,37.29,30.47,38.72714285714285,6.370124839921729,2.7,0
2023-10-03,61.29,35200.0,2.71,10,59.09,34.95,2.7,52.39,65.69,42.431428571428576,9.408078848470817,2.63,1
2023-10-04,50.58,28000.0,2.92,10,61.29,39.87,2.71,59.09,41.38,46.19428571428572,11.042584022988335,2.63,2
2023-10-05,39.55,37600.0,2.92,10,50.58,36.9,2.92,61.29,44.42,47.72428571428572,10.758590144845039,2.55,3
2023-10-06,39.6,6400.0,3.3,10,39.55,36.53,2.92,50.58,45.96,48.10285714285714,10.353213211825524,2.72,4
2023-10-10,42.68,23200.0,3.34,10,39.6,37.29,3.3,39.55,32.79,48.541428571428575,9.833236884111065,2.74,1
2023-10-11,38.9,16800.0,3.19,10,42.68,52.39,3.34,39.6,36.58,49.31142857142857,8.979297352932212,2.68,2
2023-10-12,39.02,20800.0,3.16,10,38.9,59.09,3.19,42.68,34.04,47.38428571428572,9.632322075772985,2.7,3
2023-10-13,47.58,17600.0,3.11,10,39.02,61.29,3.16,38.9,26.73,44.51714285714286,8.486103766915235,2.71,4
2023-10-16,49.77,24800.0,2.98,10,47.58,50.58,3.11,39.02,24.07,42.55857142857143,4.713174544371416,2.92,0
2023-10-17,43.29,8000.0,2.94,10,49.77,39.55,2.98,47.58,106.21,42.44285714285714,4.487979182533449,2.92,1
2023-10-18,43.0,1600.0,2.92,10,43.29,39.6,2.94,49.77,63.51,42.97714285714285,4.305085033173379,3.3,2
2023-10-19,41.67,7200.0,2.84,10,43.0,42.68,2.92,43.29,59.95,43.462857142857146,4.044472418357341,3.34,3
2023-10-20,47.44,9600.0,2.6,10,41.67,38.9,2.84,43.0,40.51,43.31857142857143,4.094758554425865,3.19,4
2023-10-23,38.47,20000.0,2.65,10,47.44,39.02,2.6,41.67,37.75,44.53857142857142,3.8219952405835618,3.16,0
2023-10-24,35.45,12800.0,2.85,10,38.47,47.58,2.65,47.44,46.45,44.46,3.957600282999259,3.11,1
2023-10-25,38.98,13600.0,2.86,10,35.45,49.77,2.85,38.47,37.93,42.72714285714286,4.9058085106181535,2.98,2
2023-10-26,41.21,45600.0,2.87,10,38.98,43.29,2.86,35.45,33.26,41.18571428571429,3.9202247263082697,2.94,3
2023-10-27,46.92,4800.0,3.24,10,41.21,43.0,2.87,38.98,31.07,40.888571428571424,3.811462661373525,2.92,4
2023-10-30,44.45,16000.0,3.17,10,46.92,41.67,3.24,41.21,36.39,41.44857142857143,4.413771737683963,2.84,0
2023-10-31,53.49,5600.0,3.34,10,44.45,47.44,3.17,46.92,32.49,41.84571428571429,4.5596741738226445,2.6,1
2023-11-01,52.74,16000.0,3.19,11,53.49,38.47,3.34,44.45,34.89,42.71,6.107484479445123,2.65,2
2023-11-02,43.27,19200.0,3.12,11,52.74,35.45,3.19,53.49,36.92,44.74857142857143,6.798787707062935,2.85,3
2023-11-03,36.25,800.0,3.0,11,43.27,38.98,3.12,52.74,33.16,45.86571428571428,5.542679427685741,2.86,4
2023-11-06,31.76,25600.0,2.71,11,36.25,41.21,3.0,43.27,34.95,45.47571428571429,6.168629932010092,2.87,0
2023-11-07,30.59,17600.0,2.0,11,31.76,46.92,2.71,36.25,39.87,44.12571428571429,8.015391146917985,3.24,1
2023-11-08,32.39,29600.0,2.18,11,30.59,44.45,2.0,31.76,36.9,41.79285714285715,9.334442876225683,3.17,2
2023-11-09,38.46,8000.0,2.71,11,32.39,53.49,2.18,30.59,36.53,40.07,9.860414122472937,3.34,3
2023-11-10,44.02,10400.0,2.71,11,38.46,52.74,2.71,32.39,37.29,37.92285714285715,7.890825293308769,3.19,4
2023-11-13,43.08,16800.0,2.61,11,44.02,43.27,2.71,38.46,52.39,36.67714285714286,5.48263231877308,3.12,0
2023-11-14,44.37,20800.0,2.69,11,43.08,36.25,2.61,44.02,59.09,36.65,5.44489363226359,3.0,1
2023-11-15,42.91,24000.0,2.88,11,44.37,31.76,2.69,43.08,61.29,37.81,6.163067418096092,2.71,2
2023-11-16,35.0,17600.0,2.91,11,42.91,30.59,2.88,44.37,50.58,39.402857142857144,5.766968337828899,2.0,3
2023-11-17,40.54,6400.0,2.62,11,35.0,32.39,2.91,42.91,39.55,40.03285714285715,4.804302635088765,2.18,4
2023-11-20,49.95,16000.0,2.49,11,40.54,38.46,2.62,35.0,39.6,41.19714285714286,3.436154411963163,2.71,0
2023-11-21,35.07,20800.0,2.63,11,49.95,44.02,2.49,40.54,42.68,42.83857142857143,4.492651142222227,2.71,1
2023-11-22,33.98,8800.0,2.72,11,35.07,43.08,2.63,49.95,38.9,41.56,5.301182258075081,2.61,2
2023-11-24,53.83,7200.0,2.72,11,33.98,44.37,2.72,35.07,39.02,40.26,5.9432202270035095,2.69,4
2023-11-27,56.74,12800.0,2.74,11,53.83,42.91,2.72,33.98,47.58,41.61142857142857,7.814510922148463,2.88,0
2023-11-28,58.85,31200.0,2.78,11,56.74,35.0,2.74,53.83,49.77,43.58714285714286,9.714788922540729,2.91,1
2023-11-29,41.28,16800.0,2.7,11,58.85,40.54,2.78,56.74,43.29,46.994285714285716,10.361934917672988,2.62,2
2023-11-30,34.08,16000.0,2.75,11,41.28,49.95,2.7,58.85,43.0,47.1,10.288628026450471,2.49,3
2023-12-01,37.54,12000.0,2.63,12,34.08,35.07,2.75,41.28,41.67,44.832857142857144,11.258726562516728,2.63,4
2023-12-04,40.27,23200.0,2.55,12,37.54,33.98,2.63,34.08,47.44,45.18571428571429,10.93583079779909,2.72,0
2023-12-05,46.84,20000.0,2.72,12,40.27,53.83,2.55,37.54,38.47,46.08428571428571,10.0871086989661,2.72,1
2023-12-06,45.26,8800.0,2.76,12,46.84,56.74,2.72,40.27,35.45,45.08571428571429,9.522723449977837,2.74,2
2023-12-07,33.61,6400.0,2.52,12,45.26,58.85,2.76,46.84,38.98,43.44571428571429,8.056822899759648,2.78,3
2023-12-08,43.03,20800.0,2.57,12,33.61,41.28,2.52,45.26,41.21,39.839999999999996,5.130227415361847,2.7,4
2023-12-11,53.7,46400.0,2.39,12,43.03,34.08,2.57,33.61,46.92,40.089999999999996,5.2532593057387,2.75,0
2023-12-12,42.84,34400.0,2.37,12,53.7,37.54,2.39,43.03,44.45,42.892857142857146,6.57901136008951,2.63,1
2023-12-13,37.75,16800.0,2.33,12,42.84,40.27,2.37,53.7,53.49,43.65,6.151384667969442,2.55,2
2023-12-14,34.18,6400.0,2.39,12,37.75,46.84,2.33,42.84,52.74,43.290000000000006,6.448715634398031,2.72,3
2023-12-15,38.04,15200.0,2.44,12,34.18,45.26,2.39,37.75,43.27,41.48142857142857,7.035726516788743,2.76,4
2023-12-18,48.32,32800.0,2.59,12,38.04,33.61,2.44,34.18,36.25,40.449999999999996,6.917701930554456,2.52,0
2023-12-19,42.01,29600.0,2.44,12,48.32,43.03,2.59,38.04,31.76,42.55142857142857,6.725162770201975,2.57,1
2023-12-20,37.78,6400.0,2.48,12,42.01,53.7,2.44,48.32,30.59,42.40571428571429,6.724115448995877,2.39,2
2023-12-21,34.62,6400.0,2.48,12,37.78,42.84,2.48,42.01,32.39,40.13142857142857,4.635228971587546,2.37,3
2023-12-22,29.78,19200.0,2.54,12,34.62,37.75,2.48,37.78,38.46,38.957142857142856,4.869957954252547,2.33,4
2023-12-26,27.05,4000.0,2.5,12,29.78,34.18,2.54,34.62,44.02,37.81857142857143,5.9998234100995305,2.39,1
2023-12-27,27.93,2400.0,2.63,12,27.05,38.04,2.5,29.78,43.08,36.8,7.2047183613701575,2.44,2
2023-12-28,28.27,8800.0,2.55,12,27.93,48.32,2.63,27.05,44.37,35.355714285714285,7.894991782015556,2.59,3
2023-12-29,33.65,12000.0,2.58,12,28.27,42.01,2.55,27.93,42.91,32.49142857142857,5.754579129039716,2.44,4
2024-01-02,35.49,20000.0,2.56,1,33.65,37.78,2.58,28.27,35.0,31.29714285714286,4.071157551547547,2.48,1
2024-01-03,42.17,25600.0,2.57,1,35.49,34.62,2.56,33.65,40.54,30.970000000000002,3.5177976064576075,2.48,2
2024-01-04,46.91,27200.0,2.83,1,42.17,29.78,2.57,35.49,49.95,32.04857142857143,5.450132807468665,2.54,3
2024-01-05,36.2,7200.0,2.75,1,46.91,27.05,2.83,42.17,35.07,34.495714285714286,7.659631969276331,2.5,4
2024-01-08,32.04,13600.0,2.72,1,36.2,27.93,2.75,46.91,33.98,35.80285714285714,6.922491637856149,2.63,0
2024-01-09,35.25,11200.0,3.25,1,32.04,28.27,2.72,36.2,53.83,36.39,6.2887386122600955,2.55,1
2024-01-10,37.33,9600.0,3.25,1,35.25,33.65,3.25,32.04,56.74,37.387142857142855,5.255069661084868,2.58,2
2024-01-11,32.46,34400.0,3.15,1,37.33,35.49,3.25,35.25,58.85,37.91285714285714,4.9966145681705845,2.56,3
2024-01-12,166.89,22400.0,13.2,1,32.46,42.17,3.15,37.33,41.28,37.480000000000004,5.359552220101738,2.57,4
2024-01-16,167.9,45600.0,3.25,1,166.89,46.91,13.2,32.46,34.08,55.29714285714285,49.45561434737399,2.83,1
2024-01-17,75.82,34400.0,2.86,1,167.9,36.2,3.25,166.89,37.54,72.58142857142856,64.7983799768099,2.75,2
2024-01-18,69.19,25600.0,2.88,1,75.82,32.04,2.86,167.9,40.27,78.24142857142856,62.7901413250443,2.72,3
2024-01-19,66.55,19200.0,2.7,1,69.19,35.25,2.88,75.82,46.84,83.54857142857144,59.729678672212046,3.25,4
2024-01-22,37.55,19200.0,2.35,1,66.55,37.33,2.7,69.19,45.26,88.02,56.60101706977817,3.25,0
2024-01-23,30.83,13600.0,2.15,1,37.55,32.46,2.35,66.55,33.61,88.05142857142856,56.56823119872468,3.15,1
2024-01-24,27.17,2400.0,2.45,1,30.83,166.89,2.15,37.55,43.03,87.81857142857142,56.83791880677636,13.2,2
2024-01-25,28.4,2400.0,2.56,1,27.17,167.9,2.45,30.83,53.7,67.85857142857142,48.33984085912681,3.25,3
2024-01-26,37.59,13600.0,2.36,1,28.4,75.82,2.56,27.17,42.84,47.93,21.56036873525114,2.86,4
2024-01-29,37.36,16000.0,2.41,1,37.59,69.19,2.36,28.4,37.75,42.46857142857142,17.838955900473643,2.88,0
2024-01-30,36.95,11200.0,2.26,1,37.36,66.55,2.41,37.59,34.18,37.92142857142857,13.395878008516062,2.7,1
2024-01-31,28.29,10400.0,2.19,1,36.95,37.55,2.26,37.36,38.04,33.69285714285714,4.706027037341361,2.35,2
2024-02-01,26.75,800.0,2.15,2,28.29,30.83,2.19,36.95,48.32,32.37,4.742429054116783,2.15,3
2024-02-02,28.77,7200.0,2.01,2,26.75,27.17,2.15,28.29,42.01,31.787142857142857,5.192599587508,2.45,4
2024-02-05,31.05,16800.0,2.12,2,28.77,28.4,2.01,26.75,37.78,32.01571428571429,4.986614941162623,2.56,0
2024-02-06,28.05,8800.0,2.1,2,31.05,37.59,2.12,28.77,34.62,32.394285714285715,4.761896880945615,2.36,1
2024-02-07,23.31,4800.0,1.94,2,28.05,37.36,2.1,31.05,29.78,31.03142857142857,4.376636564651619,2.41,2
2024-02-08,20.1,9600.0,1.74,2,23.31,36.95,1.94,28.05,27.05,29.024285714285718,4.209096724725331,2.26,3
2024-02-09,28.41,7200.0,1.74,2,20.1,28.29,1.74,23.31,27.93,26.617142857142856,3.709549452811731,2.19,4
2024-02-12,34.39,19200.0,1.76,2,28.41,26.75,1.74,20.1,28.27,26.634285714285713,3.718834302765752,2.15,0
2024-02-13,32.91,5600.0,1.61,2,34.39,28.77,1.76,28.41,33.65,27.725714285714282,4.739507207656409,2.01,1
2024-02-14,23.51,27200.0,1.51,2,32.91,31.05,1.61,34.39,35.49,28.31714285714285,5.13347417864895,2.12,2
2024-02-15,24.55,15200.0,1.53,2,23.51,28.05,1.51,32.91,42.17,27.240000000000002,5.254106330607699,2.1,3
2024-02-16,31.94,10400.0,1.55,2,24.55,23.31,1.53,23.51,46.91,26.740000000000002,5.330162599145732,1.94,4
2024-02-20,23.06,5600.0,1.5,2,31.94,20.1,1.55,24.55,36.2,27.972857142857144,5.40214992475424,1.74,1
2024-02-21,24.5,5600.0,1.58,2,23.06,28.41,1.5,31.94,32.04,28.395714285714284,4.760986792472082,1.74,2
2024-02-22,23.99,5600.0,1.62,2,24.5,34.39,1.58,23.06,35.25,27.837142857142858,4.983210860097025,1.76,3
2024-02-23,23.09,4800.0,1.52,2,23.99,32.91,1.62,24.5,37.33,26.351428571428574,4.191330053699701,1.61,4
2024-02-26,21.75,800.0,1.65,2,23.09,23.51,1.52,23.99,32.46,24.94857142857143,3.142437634339507,1.51,0
2024-02-27,23.82,18400.0,1.52,2,21.75,24.55,1.65,23.09,166.89,24.697142857142858,3.3408667252959248,1.53,1
2024-02-28,30.72,37600.0,1.61,2,23.82,31.94,1.52,21.75,167.9,24.592857142857138,3.357577074249058,1.55,2
2024-02-29,28.95,23200.0,1.67,2,30.72,23.06,1.61,23.82,75.82,24.418571428571425,2.915152532152197,1.5,3
2024-03-01,25.47,24800.0,1.47,3,28.95,24.5,1.67,30.72,69.19,25.26,3.2843264149592266,1.58,4
2024-03-04,26.11,4800.0,1.48,3,25.47,23.99,1.47,28.95,66.55,25.398571428571426,3.2673354514619173,1.62,0
2024-03-05,27.7,30400.0,1.51,3,26.11,23.09,1.48,25.47,37.55,25.701428571428572,3.2128099257575853,1.52,1
2024-03-07,22.86,3200.0,1.56,3,27.7,21.75,1.51,26.11,30.83,26.359999999999996,3.05700288954155,1.65,3
2024-03-08,32.42,52000.0,1.54,3,22.86,23.82,1.56,27.7,27.17,26.518571428571427,2.795636055065044,1.52,4
2024-03-11,25.16,4800.0,1.54,3,32.42,30.72,1.54,22.86,28.4,27.747142857142858,3.2627274596859834,1.61,0
2024-03-12,22.88,4800.0,1.57,3,25.16,28.95,1.54,32.42,37.59,26.952857142857145,3.090618677469355,1.67,1
2024-03-13,20.89,3200.0,1.25,3,22.88,25.47,1.57,25.16,37.36,26.085714285714285,3.2824678578919873,1.47,2
2024-03-14,23.18,8800.0,1.26,3,20.89,26.11,1.25,22.88,36.95,25.43142857142857,3.8355200802124836,1.48,3
2024-03-15,32.21,7200.0,1.38,3,23.18,27.7,1.26,20.89,28.29,25.012857142857143,3.9083104375406834,1.51,4
2024-03-18,29.01,24000.0,1.54,3,32.21,22.86,1.38,23.18,26.75,25.657142857142855,4.713840310849459,1.56,0
2024-03-19,29.49,20800.0,1.55,3,29.01,32.42,1.54,32.21,28.77,26.535714285714285,4.678606833744484,1.54,1
2024-03-21,28.5,6400.0,1.55,3,29.49,25.16,1.55,29.01,31.05,26.117142857142856,4.1675880885938374,1.54,3
2024-03-22,29.13,1600.0,1.5,3,28.5,22.88,1.55,29.49,28.05,26.594285714285714,4.230464344658544,1.57,4
2024-03-25,28.59,7200.0,1.46,3,29.13,20.89,1.5,28.5,23.31,27.487142857142857,3.967252257695365,1.25,0
2024-03-26,31.5,800.0,1.48,3,28.59,23.18,1.46,29.13,20.1,28.587142857142858,2.6974847190525635,1.26,1
2024-03-27,31.85,20000.0,1.43,3,31.5,32.21,1.48,28.59,28.41,29.775714285714287,1.4729319642898009,1.38,2
2024-03-28,22.79,5600.0,1.54,3,31.85,29.01,1.43,31.5,34.39,29.724285714285713,1.3769272208169252,1.54,3
2024-04-01,30.9,21600.0,1.64,4,22.79,29.49,1.54,31.85,32.91,28.835714285714285,2.98392279358791,1.55,0
2024-04-02,33.69,23200.0,1.65,4,30.9,28.5,1.64,22.79,23.51,29.037142857142857,3.081448329847834,1.55,1
2024-04-04,36.71,36000.0,1.78,4,33.69,29.13,1.65,30.9,24.55,29.77857142857143,3.5233621659402243,1.5,3
2024-04-05,34.99,29600.0,1.58,4,36.71,28.59,1.78,33.69,31.94,30.861428571428572,4.356996016260756,1.46,4
2024-04-08,29.94,19200.0,1.73,4,34.99,31.5,1.58,36.71,23.06,31.775714285714287,4.4709203271168,1.48,0
2024-04-09,33.94,24000.0,1.83,4,29.94,31.85,1.73,34.99,24.5,31.552857142857142,4.525500761557201,1.43,1
2024-04-10,32.66,36000.0,1.9,4,33.94,22.79,1.83,29.94,23.99,31.851428571428567,4.616403465077392,1.54,2
2024-04-11,33.5,33600.0,1.62,4,32.66,30.9,1.9,33.94,23.09,33.26142857142857,2.3271830508961378,1.64,3
2024-04-12,40.56,16000.0,1.36,4,33.5,33.69,1.62,32.66,21.75,33.63285714285714,2.08204798444249,1.65,4
2024-04-15,33.94,20000.0,1.41,4,40.56,36.71,1.36,33.5,23.82,34.614285714285714,3.3478642801183374,1.78,0
2024-04-16,30.95,15200.0,1.38,4,33.94,34.99,1.41,40.56,30.72,34.21857142857142,3.220136790941973,1.58,1
2024-04-19,30.16,10400.0,1.43,4,30.95,29.94,1.38,33.94,28.95,33.64142857142857,3.414978909507083,1.73,4
2024-04-22,27.14,24800.0,1.64,4,30.16,33.94,1.43,30.95,25.47,33.67285714285714,3.376026827922783,1.83,0
2024-04-23,29.45,12000.0,1.59,4,27.14,32.66,1.64,30.16,26.11,32.701428571428565,4.171060730682909,1.9,1
2024-04-24,30.0,1600.0,1.6,4,29.45,33.5,1.59,27.14,27.7,32.24285714285715,4.34903328064847,1.62,2
2024-04-25,23.37,15200.0,1.46,4,30.0,40.56,1.6,29.45,22.86,31.74285714285714,4.381486484005335,1.36,3
2024-04-26,51.81,29600.0,1.4,4,23.37,33.94,1.46,30.0,32.42,29.287142857142857,3.2998369368079286,1.41,4
2024-04-29,42.77,30400.0,1.55,4,51.81,30.95,1.4,23.37,25.16,31.84,9.177363455807862,1.38,0
2024-04-30,35.73,6400.0,1.68,4,42.77,30.16,1.55,51.81,22.88,33.528571428571425,10.033758731687321,1.43,1
2024-05-02,33.68,11200.0,1.66,5,35.73,27.14,1.68,42.77,20.89,34.324285714285715,9.942541353769954,1.64,3
2024-05-03,37.2,14400.0,1.67,5,33.68,29.45,1.66,35.73,23.18,35.25857142857143,9.450006046861093,1.59,4
2024-05-06,39.95,13600.0,1.88,5,37.2,30.0,1.67,33.68,32.21,36.36571428571428,9.103707774203428,1.6,0
2024-05-07,47.08,20800.0,1.95,5,39.95,23.37,1.88,37.2,29.01,37.787142857142854,8.712505790118799,1.46,1
2024-05-08,34.1,9600.0,2.01,5,47.08,51.81,1.95,39.95,29.49,41.174285714285716,6.501801948031358,1.4,2
2024-05-09,26.89,4800.0,2.03,5,34.1,42.77,2.01,47.08,28.5,38.644285714285715,4.928849957622786,1.55,3
2024-05-10,30.55,16000.0,2.14,5,26.89,35.73,2.03,34.1,29.13,36.37571428571429,6.203200402863982,1.68,4
2024-05-13,36.42,28800.0,2.11,5,30.55,33.68,2.14,26.89,28.59,35.635714285714286,6.589979405994022,1.66,0
2024-05-14,37.32,22400.0,2.14,5,36.42,37.2,2.11,30.55,31.5,36.027142857142856,6.535604318616642,1.67,1
2024-05-16,37.15,8800.0,2.32,5,37.32,39.95,2.14,36.42,31.85,36.044285714285714,6.539349756519521,1.88,3
2024-05-17,39.88,5600.0,2.44,5,37.15,47.08,2.32,37.32,22.79,35.644285714285715,6.343324199878062,1.95,4
2024-05-20,53.28,32800.0,2.52,5,39.88,34.1,2.44,37.15,30.9,34.61571428571428,4.494192019124109,2.01,0
2024-05-21,60.57,41600.0,2.52,5,53.28,26.89,2.52,39.88,33.69,37.355714285714285,8.333896361932098,2.03,1
2024-05-22,59.29,15200.0,2.51,5,60.57,30.55,2.52,53.28,36.71,42.167142857142856,10.677436824577931,2.14,2
2024-05-23,53.69,25600.0,2.64,5,59.29,36.42,2.51,60.57,34.99,46.27285714285714,10.986976706212323,2.11,3
2024-05-24,40.09,5600.0,2.22,5,53.69,37.32,2.64,59.29,29.94,48.74,10.324805082905666,2.14,4
2024-05-28,39.0,28000.0,2.29,5,40.09,37.15,2.22,53.69,33.94,49.135714285714286,9.856635425172044,2.32,1
2024-05-30,25.95,11200.0,1.87,5,39.0,39.88,2.29,40.09,32.66,49.4,9.500052631432867,2.44,3
2024-05-31,38.99,15200.0,1.78,5,25.95,53.28,1.87,39.0,33.5,47.410000000000004,12.734843278710901,2.52,4
2024-06-03,45.77,12000.0,2.55,6,38.99,60.57,1.78,25.95,40.56,45.36857142857143,12.782311252366535,2.52,0
2024-06-04,40.2,33600.0,2.58,6,45.77,59.29,2.55,38.99,33.94,43.25428571428571,10.940072908262117,2.51,1
2024-06-05,40.41,21600.0,2.27,6,40.2,53.69,2.58,45.77,30.95,40.527142857142856,8.348997373508572,2.64,2
2024-06-06,29.15,8800.0,2.3,6,40.41,40.09,2.27,40.2,30.16,38.63,6.05245680144266,2.22,3
2024-06-07,27.0,8000.0,2.46,6,29.15,39.0,2.3,40.41,27.14,37.06714285714286,6.957424605617622,2.29,4
2024-06-10,25.4,16000.0,2.61,6,27.0,25.95,2.46,29.15,29.45,35.35285714285714,7.825966850354897,1.87,0
2024-06-11,29.33,28800.0,2.71,6,25.4,38.99,2.61,27.0,30.0,35.27428571428572,7.9380620160984625,1.78,1
2024-06-13,37.83,14400.0,2.79,6,29.33,45.77,2.71,25.4,23.37,33.894285714285715,8.023654315299567,2.55,3
2024-06-14,70.38,44800.0,2.74,6,37.83,40.2,2.79,29.33,51.81,32.76,6.4772061878557565,2.58,4
2024-06-17,56.49,83200.0,2.5,6,70.38,40.41,2.74,37.83,42.77,37.07142857142857,15.71367284519156,2.27,0
2024-06-18,58.49,68000.0,2.43,6,56.49,29.15,2.5,70.38,35.73,39.36857142857143,17.371019379579035,2.3,1
2024-06-20,97.52,37600.0,2.39,6,58.49,27.0,2.43,56.49,33.68,43.56,18.021964376837385,2.46,3
2024-06-21,58.74,28800.0,2.44,6,97.52,25.4,2.39,58.49,37.2,53.63428571428572,25.415731910992122,2.61,4
2024-06-24,42.28,24000.0,2.58,6,58.74,29.33,2.44,97.52,39.95,58.39714285714286,22.157979536565406,2.71,0
2024-06-25,43.53,36800.0,2.61,6,42.28,37.83,2.58,58.74,47.08,60.247142857142855,19.734750833901714,2.79,1
2024-06-27,28.3,16800.0,2.55,6,43.53,70.38,2.61,42.28,34.1,61.06142857142857,18.748579882728222,2.74,3
2024-06-28,28.77,22400.0,2.42,6,28.3,56.49,2.55,43.53,26.89,55.050000000000004,21.76606686258822,2.5,4
2024-07-01,33.28,17600.0,2.21,7,28.77,58.49,2.42,28.3,30.55,51.089999999999996,23.87943187487218,2.43,0
2024-07-02,40.83,12000.0,2.06,7,33.28,97.52,2.21,28.77,36.42,47.488571428571426,24.471097529242723,2.39,1
2024-07-03,49.41,12000.0,2.02,7,40.83,58.74,2.06,33.28,37.32,39.39,10.607327655917672,2.44,2
2024-07-05,61.75,1600.0,2.02,7,49.41,42.28,2.02,40.83,37.15,38.05714285714286,8.048133767703737,2.58,4
2024-07-08,102.07,22400.0,2.1,7,61.75,43.53,2.02,49.41,39.88,40.83857142857143,12.096826620469933,2.61,0
2024-07-09,91.12,24800.0,2.42,7,102.07,28.3,2.1,61.75,53.28,49.201428571428565,26.23763736096886,2.55,1
2024-07-11,40.68,20000.0,2.23,7,91.12,28.77,2.42,102.07,60.57,58.17571428571428,28.539487181297115,2.42,3
2024-07-12,169.88,9600.0,2.17,7,40.68,33.28,2.23,91.12,59.29,59.87714285714286,26.796000767705074,2.21,4
2024-07-15,139.92,35200.0,2.12,7,169.88,40.83,2.17,40.68,53.69,79.39142857142858,46.61137751971835,2.06,0
2024-07-16,76.99,42400.0,2.1,7,139.92,49.41,2.12,169.88,40.09,93.54714285714284,47.975267139879975,2.02,1
2024-07-17,39.46,13600.0,1.98,7,76.99,61.75,2.1,139.92,39.0,97.48714285714286,44.77191073068225,2.02,2
2024-07-18,37.33,26400.0,2.0,7,39.46,102.07,1.98,76.99,25.95,94.30285714285715,48.38417810065788,2.1,3
2024-07-19,52.23,23200.0,1.88,7,37.33,91.12,2.0,39.46,38.99,85.0542857142857,52.65136524255333,2.42,4
2024-07-22,54.16,12800.0,2.19,7,52.23,40.68,1.88,37.33,45.77,79.49857142857142,53.94067217124483,2.23,0
2024-07-23,48.38,16800.0,2.13,7,54.16,169.88,2.19,52.23,40.2,81.4242857142857,52.54645527440223,2.17,1
2024-07-25,34.69,6400.0,2.0,7,48.38,139.92,2.13,54.16,40.41,64.06714285714285,35.88267535282429,2.12,3
2024-07-26,49.04,6400.0,1.98,7,34.69,76.99,2.0,48.38,29.15,49.03428571428571,14.450209752967485,2.1,4
2024-07-29,46.9,15200.0,1.9,7,49.04,39.46,1.98,34.69,27.0,45.041428571428575,7.743051570217176,1.98,0
2024-07-30,79.98,16800.0,1.81,7,46.9,37.33,1.9,49.04,25.4,46.10428571428571,7.3498681556036685,2.0,1
